,Distance,Altitude,tcasii ft ra clb tfc atc dscnt visual acr ta,acr sector radar issu ctlr separ error hold sep zbw,acr twr rwi turn apch downwind deg tcasii final hdg,aircraft traffic tower acr runway approach pilot ra downwind flight,sma smt hdg deg apch clock vfr atc tca 12,sma ra rptr tcasii pattern acft radar acr final reveal,apch pvd ctl il ra vector aircraft rwi mht tower,ft sma acr 10000 9000 mht glider class 4000 3000,sma acft dep ft 5000 deg 7000 6000 bo hdg,clb dep visual twr separ mht zbw maintain sector sma,deg hdg mht airspac tcasii class ra glider turn sma,rptr smt dep twr tcasii depart ash callback ra ft,smt b737 dscnt rptr mht pattern visual glider mlt clb,rptr acft jet twr visual vfr told b737 sight acr,twr mlt 11000 9000 ltt contact bdl 10000 pvd told,dep clb flt plane boston tca msl 10000 thi acr,dep mht jet rwi airspac class evas ash depart glider,smt rwi po cessna pvd mi separ ft target jet,bdl b737 vfr dscnt dep clb airspac smt issu ctl,pvd action atc ctlr evas dep 4000 tcasii dsnding turn
12,0.516407021775614,0.6915875502280671,0.010780050560968958,-0.021354655099124063,-0.087463008360012,-0.0963537697914567,0.539892297260605,-0.0502119297787737,-0.12815120563555524,-0.21688735662110945,-0.41229397337731355,-0.14525236548628032,-0.39737811813212204,-0.08675662312664935,0.03215922910773636,-0.10851703254004862,0.2340404861997225,-0.2564827621008666,0.055576061854016326,0.14286093781468756,-0.32404959811533396,0.08143032170963756
13,-0.11012830530252665,1.1577610348618257,-0.1661076511790354,0.4552941695753554,-0.36634571180184494,-0.35920867627376823,-0.16302665033259092,-0.08621994846780952,-0.29469389089447395,-0.4590384286570983,0.09574611663465343,0.15353608601964702,0.10670744406132628,-0.1550540277739949,0.05287579539936238,-0.025451069190122053,0.0759088669567104,0.19018617173795827,0.04689719509293637,0.13825830270957995,0.09951845712130564,-0.15980934672640118
14,0.16833184006553586,-0.12088623727648384,-0.25880684955100913,-0.1428415361113924,-0.23704268894936295,-0.21598624426802782,0.27440790037683915,0.031095434345560474,-0.011018719337528042,-0.3178264602668409,0.021392898592409636,-0.25847045347858877,-0.2971820667759647,-0.1628839714988461,0.09285714442512089,0.2262386395945628,0.03554386077863241,0.6002375748034102,0.07260751847327741,-0.03590713638694242,-0.01893848930660901,-0.14827878710233283
15,-0.5278185233546204,-0.9599985096172495,-0.5239187399781884,-0.16925598031382347,0.008976732228728397,-0.07669493989545115,0.2626705665196092,0.47646605430430694,0.23735150701458937,0.14094487160909844,-0.1665600633804609,-0.03794781168008138,0.1364258228924272,-0.012100178228479678,0.11236527346843567,-0.004930894317225519,-0.41655006150884266,0.22455451579767574,-0.03944214619609442,0.14745666751409453,-0.10190119422118911,-0.021662894375656036
16,-0.005705750789503217,1.2243572469523627,-0.1970310785599537,0.1974417920246571,-0.262257034474728,-0.12191371557423109,0.161263772338542,-0.1174532974238503,-0.25766460835998817,-0.40706655411259574,0.06030607068935798,-0.4021712129960448,0.08818014168050678,-0.24147382583436056,0.16094266110107272,0.2496015509020206,0.39205726309535016,-0.011163583744539152,0.1788611242509865,-0.02599601269541428,-0.234388298673231,0.07451480555752919
17,-0.5278185233546204,-0.8934022975267125,-0.47233014091616293,-0.26932174177782237,0.303966827783243,0.12916036524893013,0.17508813166313272,0.43225427736068545,-0.18624400209201628,0.05686065441711007,0.2767619339688995,0.18568429155012336,-0.06522365865776587,-0.1044886105812579,-0.10480604067791739,0.1797410567617398,0.2949285678492075,-0.22349271228205456,-0.1751559605540446,0.017872476525148208,0.0158692083072934,0.04637386135882521
18,-0.35378093249958137,0.62499133813753,-0.16711858886452155,0.20794627239791,-0.2366364562831846,0.015859028280792144,0.19583413805414746,0.1309027898653111,0.00127319539626892,-0.1424738766666759,-0.08925041196765486,0.16831074125095508,-0.3863366840233502,0.5147054749019154,0.4978137726787264,-0.11698453290025905,0.2097173245173842,-0.12668401846482338,-0.09559053391780782,0.006322764706025368,0.07778087590680435,-0.09778038734271065
19,1.3517874578798015,-0.24075941903945036,-0.10435221333206021,0.3135366678477939,0.08766754539180892,-0.29021168988860024,0.27189049593013687,-0.2662698744593013,-0.01161235051961377,-0.4840809096415743,0.2332105966451203,-0.24509279015537264,0.0435170240098579,-0.26120268014688103,0.08635177414469741,0.22380902143869771,0.05760557752316792,0.10239869341952643,0.023414230556370284,-0.2664796486263321,-0.3022025015636091,0.028079806687543188
20,-0.11012830530252665,-0.25407866145755775,-0.2324428187879408,0.045665335521959095,-0.2984030075667764,-0.07871173801541222,0.40336931972841755,0.32560604439152596,-0.18108227070058827,-0.42062162139488923,0.08907464671629722,-0.2115155866558448,-0.25734313755235644,-0.21896821199439492,-0.03902826526384515,0.3162902071883115,0.02503170867905426,0.01664657637309493,0.17641102590448027,0.19748153148963082,-0.13821604211904343,0.10802823463462724
21,-0.4930110051836126,1.091164822771289,-0.06999191261313806,0.8022165270115997,0.16774225240190832,0.13921431597877595,0.0835438300025152,0.1345162583412877,-0.23356188608187364,0.030497352470346104,-0.3327070143301349,0.04138937624155475,-0.03376571875448197,-0.06110510953140269,-0.08178513837400542,0.20895781890161882,-0.01904399569117594,0.023924572952790626,0.12901944822675884,-0.13354775274506775,-0.022715149520461525,0.1411064005950448
22,-0.04051326896051103,-0.3073556311299873,-0.26262325735312003,0.11798990676274689,-0.18555711381971532,-0.13950159077372784,0.4509560795023088,0.565781353203892,-0.1966519001939597,0.060473736826250776,0.3482260192475677,0.21793002571650866,-0.06126240349991756,0.14094911689171252,0.1408049698036185,0.06410225151030663,-0.18988256460599992,-0.08720479928618673,-0.11324793153475776,0.05704450022437537,0.14324701716539678,-0.02911407955685124
23,-0.005705750789503217,-0.4405480553110612,-0.23928713473704938,0.13244160545181816,0.07285727435131849,-0.33102535184122545,0.43751685407822055,-0.026830855382168176,0.3254774407166014,-0.09952138853815884,0.08314661903239208,-0.27167904894847333,0.19373945191511877,-0.27931033998281507,0.16468666274238472,-0.1694416366249692,0.0033738636224293346,-0.0227790828401762,-0.020202155757974925,0.12451879368848952,-0.3143992889480945,0.36734104987089966
24,-0.42339596884159697,-0.6403366915826721,-0.3642963022723358,0.030048663596472572,-0.04096446109232345,-0.03702935995824746,0.4415443062955681,0.5065301247584468,0.02423062385605851,0.026448869504750994,0.0393279805319115,0.08136610464126245,-0.07383832421365821,0.2452309795779742,-0.08004586364657278,0.18146126937243834,-0.38679570425099347,0.14191051520012285,0.043660931346572895,-0.30217686769081,-0.17784795674061474,0.05315706556391901
25,-0.005705750789503217,1.8237231557671953,-0.25665118096773176,0.4076972706816978,-0.2856276412928404,-0.07108826999833494,0.010430188602265729,-0.16398725080828347,0.13847367138998012,-0.430855530650396,0.10182840707559788,0.26839377656422436,0.1122665890112729,-0.29881576899904305,-0.20170929765891693,-0.13081885870561438,0.045477962741844506,0.056052956504880985,-0.11427490430764314,-0.22181445915662826,-0.37091259845480334,0.04815090907433369
26,-0.17974334164454228,0.758183762318604,0.04030127681168331,0.8511673727454468,0.20568981464706926,0.11401220705535885,-0.14294181926832805,0.0744600492687082,0.16773099654630494,0.07660687279672225,-0.05668440045874364,-0.0023421899462016996,-0.048442641732789206,-0.1501852021660819,-0.02319655951678549,-0.09594942267536118,0.20894997409442712,0.17947703818625588,-0.09099971502265582,0.03608574614686769,0.03687268722664742,0.18418408670182712
27,-0.42339596884159697,-0.41390957047484644,-0.08624097494436722,0.1332942492161577,-0.056072637584547454,-0.17852443628008993,-0.03141486104735453,-0.22390115727196855,-0.18516052490653906,-0.15914110539848972,0.36862422093002223,0.36800980970442454,-0.09624765058492117,0.28379319672801767,-0.09479085202686573,-0.18191334940447063,0.07587525967532656,0.2860025872174863,0.3916453339428019,-0.2568013147868645,0.336768476687193,0.07453567696088614
28,-0.4930110051836126,-0.840125327854283,-0.5297378525053827,-0.1620762524930011,0.22494377070051258,-0.19427093755123478,0.22802914390773973,0.49195611572658315,0.1618666810884664,0.012058883447299095,0.2345743017021312,0.3030062335006358,-0.1005001937191236,-0.13379720673649328,-0.13295876556833058,-0.03262023907297018,0.22395723679694698,0.06986197207189888,-0.03614957676472083,0.008990650285159904,0.17244717228738043,-0.06825455379620236
29,-0.4930110051836126,-0.1741632069489134,-0.04761663094439292,-0.05063008935002873,-0.2366750550356454,-0.25653991658972997,0.14614147170398545,-0.016537652821983186,0.24895810774592125,-0.21921764708322053,-0.11793644979519345,-0.34541338192378856,-0.2110390328985432,-0.25344796672445863,-0.11959283691465415,0.03982657330792083,0.14695553896425226,-0.22553243752757668,0.1573034953591413,-0.148017719419884,0.08573088887954058,0.5977696133558402
30,-0.005705750789503217,-0.3073556311299873,-0.11442005116607043,-0.0778484102461546,-0.15937826172670244,-0.1583212924290364,0.5029526401039467,0.2094413235436258,0.0061101162172001195,-0.15834746076824363,-0.27061247804633853,-0.06695218899941201,-0.41874958561295195,0.30955863013299145,0.1023539597162006,0.28187863019609743,-0.09868608725599043,-0.362604562398412,0.040937564238923314,0.13504458032425834,0.01957755970680451,0.09000975328249272
31,-0.38858845067058917,-0.6403366915826721,-0.2790569505794538,0.04886188890678641,0.11727719621826926,-0.012060771572477634,0.34931670457989317,-0.1511253502551031,0.1677400954924186,-0.2930085401221589,0.004532955622957859,-0.05327283576208797,0.006999989541055935,-0.3555304633007315,0.09906623707100191,-0.2543831462723755,0.05296994458332281,-0.10049351088374754,-0.2411141417265356,-0.1458695152487141,-0.15779170996676298,0.5709091597800726
32,-0.35378093249958137,-0.5737404794921351,-0.17336896950615777,-0.3714582888719069,0.10464281975729921,-0.1263023772092506,0.4080416348850401,0.061895612105562235,0.16874058707311582,0.05818459967356165,-0.3736986342805071,-0.09923406045798826,-0.25455698147415706,-0.337406146819003,-0.1225772185116734,-0.18275793123405007,-0.3313772272927257,-0.13630694423426926,0.15328310767994607,-0.1092121671740816,0.11023002788465606,0.22436948938773446
33,-0.42339596884159697,-0.3473133583843095,-0.01440165941227324,0.19437753841831187,-0.08531404444996042,-0.30643227907012666,0.2004825592201862,-0.23611750001563037,-0.15450744129769167,-0.15348763578296784,0.06199571591478324,0.16394169594945313,-0.4413663596892393,0.2806127724523979,-0.007177856062314795,-0.5619331136655236,-0.07869223081424878,-0.15864068720896518,0.20998364784866635,0.070982087669713,0.12826589246695352,-0.02057799389617077
34,-0.35378093249958137,0.15881785350377137,-0.23500753865058496,0.06140419645453826,-0.24206438059767627,-0.02446688493444906,0.3289993146171974,-0.15280920416066063,-0.04209130004066211,-0.060408011034385305,-0.043832943628757816,-0.3292244870194532,-0.09449450489752638,-0.24825788963154272,-0.27198695949100493,0.5139949253850322,0.13620256873780723,0.24703105105810982,0.2896250372093507,0.23496127859264632,-0.050673345794258806,-0.06725680938238979
35,0.09871680372352022,0.2920102776848453,-0.1403118699203129,-0.13479172944890022,-0.09078395809468139,-0.007462688142968992,0.3489915777998735,0.03586306773805575,0.08750181047117209,0.16365115708152622,-0.4263017433882469,0.030438201191459097,-0.14169207785479979,-0.16673553098412303,-0.21175210786946824,0.4069161048987249,0.02168759939122104,0.13583327935989803,0.10066179599021786,0.5472018401109681,0.12095678066971949,-0.11070619289534238
36,-0.35378093249958137,-0.840125327854283,-0.4403809251675621,-0.015866148733644343,-0.06142613966690542,-0.031007285323965617,0.07014540532518249,-0.006959819044608313,0.1505847603008553,-0.06393163784560568,-0.525434113321078,0.20427602028299172,-0.3572489853437853,0.15373795529784057,0.016445593951959683,0.10832665775889778,0.42267708101430973,0.20256553986285555,0.016724462400091893,-0.12051249559973908,0.23176630885704244,0.007881610572567211
37,-0.17974334164454228,2.7560701250347126,-0.07315281537630976,0.7886136031752861,0.28313195536964847,0.10110925827680234,0.1025564574840213,-0.12229516929096988,-0.034896584887423664,-0.0948532477430541,0.04351964796446011,-0.11275657547778643,0.12906650622524235,-0.01695087882974005,0.17435539929553046,0.09337353248488137,0.33483642143084585,0.06487488065550315,0.07742726698633727,-0.08425874767433778,-0.07503930043289568,-0.20233660631533923
38,-0.4930110051836126,-0.9466792671991421,-0.5371058790786077,-0.3441702710989574,0.4915995868560266,0.12417182956907585,-0.3645082536053116,0.11171993827095819,-0.03339457815237383,-0.22050270956366344,0.18042453985732126,-0.007336078080744883,-0.1441742513999844,0.05943306723709935,-0.0642233950743373,0.16744017975341555,0.16848170292904832,-0.13427692390027862,-0.05757755784340197,-0.01364150831029795,0.04287739295964776,0.006981358502975032
39,-0.45820348701260477,-0.840125327854283,-0.4630028847823492,-0.26528783896444647,0.5002631737718385,-0.1787825278389611,0.03420176930546708,0.07393663696945192,0.43797260763379886,-0.026167601751877403,0.08163867719618566,0.18533432545857723,-0.17595740953395603,-0.05608030158989004,-0.17357364142306303,0.028546493750266397,0.32155736330031315,-0.07562366538217487,-0.05639523266980943,-0.017719558215857294,0.08221586577644188,0.09191725952085293
40,-0.17974334164454228,2.5429622463449943,-0.1369071091542746,0.768554585421582,0.2671272961432095,0.2837138515475188,-0.08715824958285273,-0.10755646319412147,0.0708618733926499,0.0009652450747939886,0.13398385406418892,-0.3746792655316523,0.07622611370139776,-0.04635842365641808,0.07239511166130083,-0.053577346158352426,0.07436454535256608,-0.02754781772899652,-0.07513197252200297,-0.14511739611445373,-0.045199051152031454,-0.07140961743762501
41,0.3423694309205749,2.2632581555647393,-0.04884693901969834,0.6996368532251084,-0.01127563073540096,0.1369493263803242,-0.27283176806524073,0.11435118735051579,-0.024778499607308407,-0.04402614947983972,0.11085861690104008,-0.2012336876713829,-0.1510934060754256,-0.05422701256924612,0.17381184109889355,-0.317878689976809,0.024547272203672726,-0.18527710776163359,0.3052755494250899,-0.1443925739902829,0.004535324836987581,-0.20092136252564738
42,0.16833184006553586,3.1556473975779347,-0.10479966246333845,0.5319096586973692,0.1923010730745256,0.35578375985579463,-0.2827230018359619,0.16912439881680927,-0.06540791408606367,0.1621639452274477,0.09100430040178356,-0.2916224628644143,-0.07856603161725481,0.0055674991091454575,0.17371142835036912,-0.3860386219149687,-0.054272449352519896,-0.05476651287500551,0.09642257730085646,-0.15155017085854,-0.14552868424709853,-0.25553450972619723
43,-0.31897341432857357,-0.5737404794921351,-0.30638181801705305,0.05803509669748563,0.1601683689085191,-0.04973414526265082,0.5601720693724539,0.023920796109453725,-0.09982308891492887,0.018995909346077783,0.5735921039712858,0.18137862287853074,0.28995466753522225,-0.109554977640721,-0.042015815315397644,-0.09501320521917168,-0.029199097413429027,-0.17102460470767095,-0.03946458483241233,-0.024039824205414475,0.019676285286425493,-0.22032884457324622
44,-0.4930110051836126,-0.5071442674015982,-0.33097949372777347,-0.03471476277157129,-0.30779922902466617,0.11638215335622341,0.45919421572505387,-0.387265694766439,-0.17198403466776063,-0.19442837141221278,-0.06697726385511724,-0.30517370677290206,0.11084901038012064,0.11508138791347858,0.04630828627091656,0.07555294919175681,0.29138707128486463,0.25041202063952567,0.1469088379568713,0.20114641536438338,-0.035028312467540165,-0.10423429519779907
45,-0.45820348701260477,-0.8534445702723904,-0.25980167722459246,-0.05104284080750891,0.26675677881287074,0.051554810789885684,-0.04300749901641067,-0.4405291456264143,-0.23806375300694133,-0.19248122840681134,0.36793309617217634,0.4004849152659702,-0.06840276168674164,0.2953949659556117,-0.05185931123847059,-0.1119544232675637,0.05881050587169521,0.1503217786893798,0.2246830196886918,-0.028638142605714904,0.14739593514721938,0.2538404618518292
46,-0.2841658961575657,-0.3073556311299873,-0.29301325379344795,0.23423439744057434,-0.2694197758794911,-0.24263764605214194,0.41427089653693144,-0.036608564802892526,-0.2945924866663106,0.041445394221551905,0.44723357618195164,0.04796414177516357,0.22193510572855712,-0.06210312535816959,-0.006141897979051373,-0.20268892015421816,-0.07627245380434011,-0.2670650063014743,0.21374455186327382,-0.11539865141947783,0.15789083160651707,-0.09343006870643714
47,-0.005705750789503217,-0.6003789643283499,-0.32499764453184604,-0.12870911680444344,-0.11785611598964624,0.023650210094515785,0.2654984323582109,-0.22129334961345223,0.23535655976978662,-0.18815223618542531,-0.07125097010440241,-0.13573036046937523,-0.28423860840243026,0.05805253727355746,-0.2906589828577703,0.15467196971592256,0.08470654911936219,0.19698202911361093,0.19403268376499053,-0.42314896671397995,-0.04500656855114238,-0.41513051071196844
48,0.16833184006553586,1.6372537619136918,-0.1548136982345717,0.6169913983556327,-0.13044461717781208,-0.13938053211184204,-0.19029345670456393,0.06831068078749282,-0.040357459019952586,-0.24122391471869276,-0.1465088361753117,0.24500460185072248,-0.06667680244132528,0.1313481590625468,-0.2532829070131515,-0.26019062169337526,-0.17106003937723946,0.021604184147367724,-0.21917643129995884,0.23431208567755252,0.26245688868999406,-0.1470441251082748
49,0.4467919854335984,-0.5737404794921351,-0.26910421406176144,-0.007556815210411016,0.0719939342971819,-0.05666427467938244,0.18362949332779252,-0.16874475230041888,0.7367194351674289,0.07959826980922059,-0.18148305698691333,0.19388082845497254,-0.04388269224929235,-0.2386332128479295,0.19409800273719252,-0.21056028848110536,0.024740907711764355,0.05509834581437484,-0.07598467397798063,-0.27535955866635003,0.09448618272347081,-0.047609604683009454
50,6.433685110846942,4.2211867910265255,-0.08181198251037222,0.8315812094504951,0.30973469509746265,0.2254666453847912,0.005435831583042218,0.043882670872340775,0.12268702793387058,0.03503381454790665,-0.16664927058038395,-0.182967369527606,-0.006468070959573241,-0.013922232403503989,-0.2053572802763498,-0.0010606236982032876,0.06239273557645119,0.1421389158483631,-0.06282849161062057,0.060833113506270665,-0.037042367399323914,3.8154198967692e-05
51,6.433685110846942,3.6884170943022303,-0.09147674619056824,0.7576885901999942,0.20577879280212014,0.2108903431173811,-0.03068064924450235,0.08836377537542199,0.12099835077143097,0.12815365685511512,-0.23243779606651238,-0.322631585021324,0.13484784251223936,-0.022779842821097414,-0.04750246564636573,-0.0033614998377560403,0.2687005862920535,0.09517593606764532,0.11728283516032695,0.07611662300674417,-0.06268823074401884,-0.0841459490823599
52,-0.45820348701260477,-0.37395184322052427,-0.42910522730238754,-0.022094399594299617,-0.10316736614535356,-0.2378377919317733,0.6008362445703544,0.26957895781519203,-0.030001187494555156,-0.09637027090544008,-0.04548058541995491,-0.0870456180112059,-0.17576942826005088,0.1569339753310869,-0.029500501420139644,0.12195186635489559,0.016038654605079753,-0.22832298969795667,-0.13002289576263165,0.2780327302620116,0.2635175441007729,-0.08577011911623963
53,-0.35378093249958137,-0.8001676005999608,-0.44226913944975915,-0.1960123636062243,0.4510225043234875,-0.02208729461360472,0.07536183339407135,-0.24358195364908236,0.432717816372086,-0.14530055031286943,-0.09348952446038447,-0.041602975585449994,-0.29253028318570456,0.02757715428628908,-0.13646933281840418,-0.11220939014924455,-0.3107421521978909,-0.06778602357280054,0.2005034203993508,0.11733977994424992,0.014091484980587885,0.0731754367973016
54,-0.42339596884159697,-0.3073556311299873,-0.27804531647921565,0.21360697943452264,-0.2365395463070177,-0.12258129499786144,0.2661797035136719,-0.10262445344718842,-0.14350263109073938,-0.2738596516887818,0.005518013960432412,0.03815969629374159,-0.29245298872801423,0.3909013618188751,0.3260890403180097,-0.20503875032465615,0.09236403293025104,-0.15545364723053132,-0.20315182385645178,0.2632677175114162,0.23177988285898535,-0.20956286702943205
55,-0.17974334164454228,1.8237231557671953,-0.12925731508564361,0.7260731134240699,0.3830778348978908,-0.027527386028997982,0.17374244996231047,-0.2899696752171371,-0.0721725756277018,-0.18032634537054748,0.0069316970670677555,0.03656501976531182,0.31859557129186816,-0.10324743404836291,-0.003876813719885565,0.021313181292142127,-0.015927882437858254,0.011273880141987309,-0.19481457355590034,0.03336275669491323,0.017337349872388563,-0.05332915373893498
56,-0.005705750789503217,0.758183762318604,-0.12110600145782809,0.15119262817364357,-0.3155426904846988,-0.037548797540792045,-0.07863842114540107,0.16091912357332613,-0.030698366819788905,-0.14467838779261155,0.2865355937138011,-0.06706932163000741,-0.03054310997482177,0.041056470968047445,0.11894400440519097,-0.5652554039311719,0.10180431098058071,-0.45395589589103114,0.2314779955686821,-0.2918087790574103,0.0751785577199578,-0.15439143237890018
57,-0.31897341432857357,-0.4405480553110612,-0.2593686805296215,-0.06794005523465667,-0.22413375491534274,0.05607952807629577,0.35965984517408023,0.11648767621127251,0.2665413080629831,0.2542238858197495,-0.02927016250148899,0.20990039225459256,0.1882303958286269,0.11605483785381226,0.4550480920514182,0.08172574696206736,0.11602594204674546,-0.0005078416080420697,0.34565782259536343,-0.0016696985928300247,-0.3726743269141091,-0.12938241557904032
58,0.3423694309205749,0.33196800493916745,-0.12259019409249979,0.015283025556868121,-0.28222446797527717,0.08990160427562892,0.06745383027034778,-0.1529766307662402,0.09035616172366769,0.31089179597716604,-0.06114294498105464,0.0585045266951893,-0.12516774252007837,-0.1943713875868315,0.13829417229638458,0.043658180319158774,0.5875210708000848,0.4050522866484028,0.0437610499409297,-0.14336611189068454,-0.2005658474551137,0.3326434466917966
59,0.8644822034856922,0.02562542932269746,-0.25272856972750857,-0.04334526713778481,-0.2618759395487611,0.04404451513125217,0.42536854080652703,-0.04375269828655823,-0.05210096316873813,-0.2072826019690545,-0.33147486720041686,0.06451031333861526,-0.4386860700422346,0.24839887634299568,-0.011556755010273782,-0.34200281403138266,0.1581648822876691,-0.13189154810114437,-0.04479378141226256,0.29817995057296853,-0.12708124727224154,0.020837665859869996
60,0.13352432189452804,-0.05429002518594689,-0.3028274037321204,0.14499203155943985,-0.1439151503820198,0.031937805843543034,0.4401609548002449,0.38743525629853637,-0.08056732084463523,0.14654629827300533,0.561312896639415,0.16780912878990342,0.1127823632128945,-0.1087991531451867,0.10470698617352148,-0.03834765189452184,0.0658047572688772,-0.21362181255130164,-0.11666649133315422,0.058589962278939645,-0.03689286980876842,-0.21244730859055835
