,Distance,Altitude,tcasii ft ra clb tfc atc dscnt visual acr ta,acr sector radar issu ctlr separ error hold sep zbw,acr twr rwi turn apch downwind deg tcasii final hdg,aircraft traffic tower acr runway approach pilot ra downwind flight,sma smt hdg deg apch clock vfr atc tca 12,sma ra rptr tcasii pattern acft acr radar final reveal,apch il ctl ra pvd vector rwi aircraft bdl tower,ft sma acr 10000 mht 9000 4000 3000 class glider,sma acft dep ft 5000 7000 6000 deg hdg bo,clb dep visual separ twr maintain zbw mht sector sma,deg hdg tcasii airspac class mht ra glider sma ash,smt rptr twr dep tcasii depart ra ash mlt ft,smt b737 pattern dscnt alt glider mlt mht pvd clb,alt tfc pvd assign sector pattern hold atc downwind atx,twr pvd 9000 11000 10000 mlt ltt twin target contact,b737 vfr smt issu twr mht atx tfc clock rpted,sector smt ft new radar pvd twin approx york po,dep mht rwi class downwind airspac smt po depart boston,mlg mht tca lgt rptr final tfc bo boston deg,rptr tca pvd bdl 10000 clb conflict atx tfc separ
35,0.09871680372352022,0.2920102776848453,-0.17300381473082058,-0.16626827490031554,-0.1110290822355204,-0.019440416479056446,0.4316610129801756,0.04635515753819657,0.07587541491709306,0.1845045845135937,-0.4942673798480627,0.008460429701563537,-0.1434760536382478,-0.31582495844170916,-0.26647346209812933,-0.38896712074002043,0.08962570012644937,-0.015511998743788998,0.013027555555435336,0.1605523534627028,-0.2772163569135713,0.058007755631799135
36,-0.35378093249958137,-0.840125327854283,-0.4296893428528396,-0.015694866070762183,-0.06164064468499813,-0.028680817612608413,0.0687808115679318,-0.005623417378581653,0.12514191462707555,-0.0837060140735093,-0.4801343702409063,0.16467480456771336,-0.3494760817207311,0.12626657207300757,0.036646476010152994,-0.07533989476863384,0.36632720656598106,-0.07545259493588004,-0.3249724085183392,-0.1871397185962854,-0.29991739042286236,-0.09929157755209195
37,-0.17974334164454228,2.7560701250347126,-0.07547084186168981,0.8132732263455213,0.2915413398685231,0.10660533346819825,0.10406610612390123,-0.1269321212691083,-0.035428603253484486,-0.10837850404589287,0.06375448844070025,-0.12764884878075186,0.1504877387623814,0.0035984581399506627,0.1441444038640584,-0.13503182118011592,0.28789553845306654,-0.020757890563408085,-0.07806574126476995,0.003858203045581938,0.058641657377292156,0.14729176141991512
38,-0.4930110051836126,-0.9466792671991421,-0.5373808710916766,-0.3443488769915382,0.49110972847753115,0.124338141376642,-0.3640165762616872,0.11282294563811539,-0.03412084942511671,-0.22061084912198786,0.17627289347786376,0.0008680407056193256,-0.1548420629274062,0.038755453258258084,-0.11696334252877182,-0.11873611985575168,0.1603874795056195,0.11004796402106308,0.002374593642705885,-0.10642300187051898,0.012004724321500222,0.08536109414487399
39,-0.45820348701260477,-0.840125327854283,-0.461533844132242,-0.2644126601377363,0.49850742765291645,-0.1768431492353506,0.03570117974127328,0.07330424853454834,0.4431396535571146,-0.029642512720659972,0.0779523024364576,0.19062706380692152,-0.18454195152276123,-0.04302579424880684,-0.18441884198002367,-0.00506010305401119,0.27979948683896705,0.08263690107616563,0.020577750869463483,-0.10655789722740917,-0.15355830649916147,0.023598434353411586
40,-0.17974334164454228,2.5429622463449943,-0.1356086341461512,0.7611910517038538,0.2640134865472221,0.28097116693874774,-0.08612377195376437,-0.10072134075482403,0.06179572692606513,0.00013754894396801986,0.13390635442919566,-0.3589816836653865,0.09514482110757926,-0.015764441700778866,0.0908451404928699,0.08537187763632594,0.06398142234372142,-0.011111744734272367,-0.12926399377123246,-0.17759895391943795,0.07582123369701399,0.048085404957775434
41,0.3423694309205749,2.2632581555647393,-0.03986946203383653,0.57124073929316,-0.007257100346664293,0.1082670225731958,-0.22938281558528092,0.08985858685432314,-0.017222425108331774,-0.03831778051516267,0.10869335173431417,-0.15735082191636107,-0.08719968864863724,-0.012242299601212618,0.2310582722818263,0.25240798480104043,-0.020077450641647666,0.13868050576964783,-0.41263228275228386,-0.14505596642476817,-0.001243527528516483,0.47486382833261537
42,0.16833184006553586,3.1556473975779347,-0.10317755342327466,0.5236480549036979,0.18922599358158,0.35006161477113346,-0.28023958716168706,0.17097172517481038,-0.07328247519171029,0.1474452893859411,0.10016476729710798,-0.2726854081921938,-0.03345368138396719,0.029026767215542194,0.2798979902114102,0.3913296985138927,-0.03376877632078151,-0.0754446506844357,-0.23470163516591142,-0.10025132237105173,0.1282258950005097,0.12521334392279684
43,-0.31897341432857357,-0.5737404794921351,-0.3094713206413056,0.05864791675785129,0.16310816586313112,-0.051102442848170136,0.5656869986046174,0.02300020857349262,-0.10038159391178719,0.021213325654878903,0.5723383862670001,0.1941368381757674,0.3192267359878355,-0.10240970635279742,-0.023596353247805298,0.1289875354587502,-0.02500804708920844,0.12796031259094562,0.030599581627569594,-0.0929084314796652,0.04807996165400144,0.1295659034823909
44,-0.4930110051836126,-0.5071442674015982,-0.3225376357447355,-0.03370176680175975,-0.2974845899930587,0.11567496861507406,0.44524287695986037,-0.3771497325021489,-0.15789715560233888,-0.17742849031557295,-0.05387021695654611,-0.28760513575638336,0.12718103443735831,0.11225972533819607,0.061147761788464434,-0.20983777830028127,0.2791671112735702,-0.06934687629087281,0.08791293058406784,0.28772142446584176,0.0069631009379988095,-0.24614913029149801
45,-0.45820348701260477,-0.8534445702723904,-0.2674707219672708,-0.052532574652463714,0.2761217900283364,0.05156621714334057,-0.0455149236522228,-0.45257147622466226,-0.24396854938400378,-0.18242710323387892,0.375046583551225,0.42768770687931956,-0.06060131297441179,0.30799829940664947,-0.0036637052012138517,0.0866235198564092,0.03234079812215021,-0.07318255757878363,-0.19992271269640255,0.10212117210009249,-0.21195425174116841,0.12550413053653056
46,-0.2841658961575657,-0.3073556311299873,-0.3022962112593275,0.24158181236407558,-0.2767136386693893,-0.24752217624429954,0.4286729173488677,-0.03819611409422359,-0.30466467008301584,0.03747625619931955,0.4587744642576608,0.06919105671530064,0.2610313721525306,-0.05340932409704081,0.010248053488588971,0.19716345751283035,-0.1500779095479854,0.18204467004311814,-0.11970109551826598,0.025522219022524127,-0.14430060476638648,-0.1275824496323399
47,-0.005705750789503217,-0.6003789643283499,-0.3356180927253561,-0.1329429571148975,-0.12049789199009617,0.027373882621170395,0.26954155845326055,-0.2289595209813472,0.2503922145350312,-0.20475550404768142,-0.059310087978530865,-0.14125411856115763,-0.22869280096561767,0.055962459640404215,-0.29764273576975003,-0.05175242272397743,0.12089441915931229,-0.21644940930402096,-0.5696464141145839,0.030835111927506664,0.20069217493260846,-0.16540340773550688
48,0.16833184006553586,1.6372537619136918,-0.14925262391759728,0.5948682926055129,-0.12587317815776264,-0.135054448611345,-0.18447098323209846,0.0649242338756164,-0.02483019185024859,-0.21668370043124835,-0.1509581667210147,0.23440819903112164,-0.06990216354721825,0.13786459838378973,-0.191323669308931,0.2609175352743585,-0.16982577473343743,-0.03873672631069936,0.3426477927682957,0.15141550500134288,-0.19330596381428541,-0.29934030212918955
49,0.4467919854335984,-0.5737404794921351,-0.26475882779307736,-0.007489907485848381,0.06936989653578549,-0.05552478281419396,0.18140758259573408,-0.15972081140542566,0.7252060739783571,0.08530646925023376,-0.2059984061262606,0.19466707794954183,-0.05185717205770172,-0.19537945500671122,0.23390859101221234,0.2005338396414702,-0.0012248914374208644,-0.0958705388004701,-0.16084499159895652,-0.17498430670881487,-0.028035033512995283,-0.218498932748523
50,6.433685110846942,4.2211867910265255,-0.08067948837291856,0.8199739532652297,0.3044825911878239,0.22203040956451373,0.005242154916484746,0.043259602740707837,0.12051052409425317,0.031716316982793834,-0.16216870047324067,-0.1839271310656856,-0.022152723151459136,-0.025294365253363784,-0.20522032295668316,0.052448126566128045,0.10975656728347068,-0.1760362353189323,0.0625488447764911,0.03676258888286603,-0.03329235966525147,-0.07852834600799494
51,6.433685110846942,3.6884170943022303,-0.09077219882892014,0.7518368804842668,0.20432061668359797,0.20600980017216677,-0.03371377908899942,0.08579043297177767,0.12048151868374458,0.12459443241191948,-0.22193253620589273,-0.3307693410450539,0.11587433004004591,-0.020841654939475134,-0.0330762856697662,0.0006999018968173646,0.28131433512996834,-0.07877778201336454,-0.0851323398414265,0.03601588160863963,0.014659608241618233,0.1898871885449621
52,-0.45820348701260477,-0.37395184322052427,-0.4133142648758756,-0.021276034485292878,-0.09771920406252715,-0.2330210853537406,0.5741962359186351,0.25868434631370846,-0.030921837873148398,-0.10174381529341607,-0.03438773643107938,-0.08567949190777861,-0.12417024887583902,0.1691699476016884,0.012887367636870895,-0.1221969134750237,0.01870760600504224,0.3136255006384132,0.00030240971886111393,-0.05793106507052482,-0.22051093827565313,-0.3722813734346115
53,-0.35378093249958137,-0.8001676005999608,-0.43755343780126804,-0.19385854238365088,0.4468218259766698,-0.026819466547815418,0.07434025523027261,-0.24140304740506,0.4363949086619906,-0.1428851276906485,-0.08541625660320563,-0.04934877848484875,-0.2932025207265329,0.03774992070025348,-0.0650304654921133,0.16432360997711873,-0.28030828709136096,0.08603262961967054,-0.057039096180937644,0.19260811436678718,-0.010366209118178933,0.20285430824964246
54,-0.42339596884159697,-0.3073556311299873,-0.28452684413788976,0.218620855765795,-0.24216810372079592,-0.12643308466812117,0.2704738571880909,-0.1088465704459531,-0.14153206813322936,-0.2781524352317182,0.008294004516956263,0.02737854081595996,-0.287820979579492,0.41659743728170207,0.3772231583387591,0.07487311922790636,0.05486780513737269,0.19026424915000809,0.35808220815413433,-0.018045314506435147,-0.1392073768573584,-0.14819152294410104
55,-0.17974334164454228,1.8237231557671953,-0.12834265693329838,0.720934267269108,0.38039666962139707,-0.027060347186531608,0.17350560680875196,-0.2866347135204589,-0.06951801921300435,-0.1767738435648447,0.00517589029058032,0.037431190669904475,0.30980112845293384,-0.11119218232681242,-0.038197876552634076,-0.03950173625814554,-0.024628513265046535,-0.08318452851785152,0.19329611757481463,-0.08960458280609701,0.030119429058753276,-0.05821585250477176
56,-0.005705750789503217,0.758183762318604,-0.10313820696871957,0.12882643426139337,-0.2670023042554176,-0.03762271945450341,-0.06930925226386658,0.13808020375699503,-0.026856528801930016,-0.13351296400872975,0.24420078793972827,-0.060950182764491274,0.02464720752608402,0.03535026147064433,0.29047471614297354,0.5617472997803651,0.14600091856668937,0.21359207030747698,-0.44037306328425463,-0.3281064828318278,-0.02062393881761507,0.1534812995338185
57,-0.31897341432857357,-0.4405480553110612,-0.2567105175549356,-0.06723176227099074,-0.22087554370527973,0.056131886124177036,0.35954474616487064,0.1076018070562723,0.2768314930882301,0.2395005109394267,-0.042407788750365674,0.1998861834630555,0.19476455055220246,0.13380648075284127,0.43596542420750134,-0.19756425572709027,0.1358816985432694,0.13132097194431344,-0.17249689253676734,0.23576527620389795,0.15445975801554065,-0.36221674546966853
58,0.3423694309205749,0.33196800493916745,-0.1253706688088448,0.01568476161201023,-0.28917331329922946,0.09435814455054381,0.07121774179439652,-0.15280289695079582,0.09086248041263587,0.3290341866278515,-0.07247914440827186,0.05992195470298111,-0.129445072056008,-0.22180584468596778,0.1564710016510047,-0.1504801696228896,0.6507428489481261,-0.37848449007679424,-0.046518911132743285,-0.03970727881467685,0.13936762101209027,-0.18645477440664632
59,0.8644822034856922,0.02562542932269746,-0.25456473819476927,-0.04359519183211956,-0.26238924306352956,0.0463960828996001,0.4263520646449472,-0.04842426003604021,-0.04157766819771871,-0.20133083071874255,-0.33780930504656176,0.0688065800532548,-0.4242613374171249,0.26029996411557715,0.06753106344897886,0.2858668581635736,0.16083280350464974,0.12816900167172127,0.3207226690984169,0.14973034753114292,-0.009801078719888227,-0.12391715331673768
60,0.13352432189452804,-0.05429002518594689,-0.30069690087009526,0.14398572761483622,-0.1408675803492868,0.02976690287498811,0.43769720875259077,0.3819281388856061,-0.08174826142898128,0.13120905181139722,0.5642211813781532,0.16488226564205302,0.1487544575010806,-0.10077269478659504,0.10510860221814332,0.02908341625978206,0.017840010577053707,0.20623325794182085,0.11658155213983144,-0.1468305662265331,-0.0722785307566671,0.18395576592596807
